t_ms,ax,ay,az,steps
195554,174,-922,-347,0
195654,169,-921,-342,0
195752,176,-924,-346,0
195849,179,-920,-347,0
195949,167,-928,-335,0
196047,177,-925,-346,0
196146,174,-919,-346,0
196245,168,-931,-333,0
196339,183,-922,-349,0
196437,174,-918,-343,0
196533,167,-926,-337,0
196632,179,-920,-347,0
196730,170,-923,-341,0
196831,175,-920,-343,0
196928,172,-918,-348,0
197028,168,-927,-333,0
197127,179,-922,-342,0
197227,173,-927,-341,0
197326,171,-923,-344,0
197424,173,-920,-346,0
197523,176,-922,-345,0
197621,174,-926,-342,0
197719,171,-924,-340,0
197818,176,-922,-346,0
197919,173,-921,-343,0
198017,174,-923,-344,0
198116,174,-924,-343,0
198213,174,-924,-343,0
198313,175,-923,-345,0
198412,174,-922,-344,0
198510,173,-925,-343,0
198609,173,-923,-345,0
198707,173,-922,-344,0
198804,174,-923,-344,0
198903,174,-920,-346,0
199001,172,-922,-343,0
199100,176,-925,-343,0
199197,173,-923,-344,0
199296,172,-924,-342,0
199394,176,-924,-343,0
199493,174,-923,-343,0
199592,174,-924,-343,0
199693,173,-920,-346,0
199793,173,-923,-341,0
199893,175,-922,-342,0
199991,173,-921,-345,0
200089,173,-923,-343,0
200188,174,-922,-342,0
200285,173,-923,-342,0
200383,174,-923,-339,0
200480,175,-925,-340,0
200579,174,-924,-343,0
200676,173,-924,-342,0
200776,175,-923,-341,0
200872,172,-923,-341,0
200970,175,-924,-343,0
201068,175,-921,-344,0
201167,172,-923,-343,0
201265,173,-921,-345,0
201365,175,-923,-343,0
201464,173,-923,-338,0
201562,174,-923,-344,0
201660,172,-923,-344,0
201759,173,-923,-344,0
201855,176,-921,-345,0
201955,172,-925,-341,0
202054,173,-922,-343,0
202156,175,-922,-343,0
202254,172,-923,-342,0
202357,175,-923,-343,0
202455,174,-922,-343,0
202554,172,-924,-339,0
202652,175,-922,-343,0
202748,174,-922,-343,0
202847,173,-924,-342,0
202944,172,-923,-343,0
203042,174,-924,-342,0
203139,173,-923,-340,0
203235,173,-923,-343,0
203334,172,-922,-343,0
203436,174,-922,-342,0
203535,175,-923,-341,0
203632,173,-923,-344,0
203730,173,-923,-342,0
203829,174,-921,-344,0
203927,173,-923,-340,0
204026,174,-923,-342,0
204125,173,-923,-342,0
204223,173,-924,-342,0
204322,174,-924,-343,0
204421,173,-924,-340,0
204519,173,-924,-341,0
204617,172,-924,-339,0
204714,174,-925,-342,0
204810,174,-923,-340,0
204909,173,-924,-342,0
205007,173,-925,-340,0
205107,175,-924,-342,0
205207,173,-924,-340,0
205305,174,-924,-342,0
205404,174,-923,-341,0
205501,174,-924,-340,0
205600,172,-924,-340,0
205699,173,-923,-341,0
205797,172,-924,-340,0
205894,173,-923,-342,0
205992,174,-923,-342,0
206091,172,-924,-341,0
206193,172,-923,-342,0
206292,172,-923,-342,0
206393,171,-924,-340,0
206490,174,-922,-341,0
206588,172,-922,-340,0
206687,172,-923,-342,0
206786,174,-923,-342,0
206887,172,-924,-341,0
206985,174,-923,-343,0
207085,175,-924,-342,0
207181,173,-926,-335,0
207280,171,-924,-340,0
207378,175,-923,-342,0
207475,173,-926,-340,0
207576,172,-924,-341,0
207673,174,-923,-341,0
207774,173,-925,-339,0
207873,175,-923,-342,0
207972,173,-924,-341,0
208070,171,-924,-337,0
208170,174,-925,-340,0
208270,172,-923,-340,0
208370,173,-924,-340,0
208467,173,-924,-339,0
208567,172,-922,-342,0
208665,173,-923,-340,0
208766,173,-925,-341,0
208863,173,-924,-339,0
208964,174,-924,-339,0
209061,173,-925,-341,0
209160,174,-924,-338,0
209260,172,-924,-338,0
209359,172,-924,-339,0
209457,174,-925,-341,0
209555,172,-925,-336,0
209654,174,-923,-343,0
209751,171,-924,-337,0
209848,174,-924,-337,0
209946,172,-922,-341,0
210044,172,-922,-342,0
210140,174,-924,-342,0
210237,174,-924,-338,0
210335,173,-925,-337,0
210436,171,-923,-341,0
210535,175,-922,-340,0
210633,171,-925,-340,0
210732,175,-924,-339,0
210830,172,-924,-339,0
210928,172,-925,-337,0
211029,173,-923,-339,0
211129,172,-925,-338,0
211228,173,-924,-340,0
211328,172,-924,-338,0
211423,174,-923,-339,0
211521,171,-923,-337,0
211619,173,-924,-341,0
211719,171,-923,-339,0
211818,172,-924,-335,0
211917,173,-925,-338,0
212016,171,-924,-339,0
212116,172,-925,-337,0
212214,173,-925,-338,0
212311,172,-925,-339,0
212407,174,-923,-337,0
212505,172,-924,-335,0
212602,172,-924,-336,0
212699,174,-923,-340,0
212797,173,-924,-340,0
212896,172,-926,-340,0
212995,172,-924,-339,0
213093,173,-924,-340,0
213193,170,-924,-338,0
213290,174,-925,-338,0
213389,171,-924,-338,0
213487,173,-924,-339,0
213587,173,-925,-340,0
213688,172,-925,-337,0
213788,173,-924,-339,0
213886,171,-924,-340,0
213984,174,-926,-337,0
214082,171,-925,-336,0
214181,173,-924,-336,0
214279,171,-925,-337,0
214375,172,-923,-339,0
214474,174,-924,-338,0
214574,172,-925,-338,0
214676,171,-924,-338,0
214775,173,-922,-339,0
214874,170,-925,-339,0
214973,172,-924,-341,0
215074,171,-924,-339,0
215172,172,-925,-338,0
215274,172,-924,-339,0
215375,171,-927,-338,0
215478,173,-924,-339,0
215580,172,-926,-339,0
215681,172,-925,-338,0
215782,174,-924,-338,0
215883,171,-925,-337,0
215985,173,-924,-337,0
216086,171,-924,-339,0
216186,171,-923,-340,0
216288,172,-924,-338,0
216389,171,-924,-338,0
216491,171,-923,-339,0
216589,171,-925,-339,0
216690,174,-924,-340,0
216789,171,-924,-341,0
216889,171,-925,-338,0
216987,174,-925,-338,0
217084,172,-924,-336,0
217182,172,-924,-339,0
217278,172,-925,-337,0
217375,175,-926,-337,0
217473,172,-924,-336,0
217572,175,-925,-337,0
217669,171,-924,-337,0
217767,172,-926,-335,0
217865,175,-924,-339,0
217966,172,-923,-338,0
218066,172,-924,-339,0
218166,172,-922,-339,0
218264,172,-927,-333,0
218363,171,-926,-332,0
218463,176,-922,-337,0
218560,170,-919,-346,0
218660,170,-922,-336,0
218756,180,-922,-344,0
218855,171,-924,-337,0
218952,169,-930,-329,0
219050,166,-930,-331,0
219149,168,-925,-337,0
219249,170,-927,-333,0
219348,170,-924,-334,0
219447,169,-923,-336,0
219545,168,-924,-336,0
219646,171,-928,-333,0
219746,173,-923,-340,0
219846,167,-920,-340,0
219945,170,-929,-330,0
220043,174,-927,-338,0
220141,168,-934,-333,0
220241,168,-923,-341,0
220339,171,-930,-331,0
220437,178,-923,-345,0
220535,169,-929,-333,0
220637,170,-924,-343,0
220736,178,-922,-348,0
220834,170,-926,-337,0
220933,169,-929,-333,0
221033,172,-921,-343,0
221133,172,-924,-336,0
221232,174,-930,-330,0
221332,176,-927,-331,0
221430,169,-925,-331,0
221527,175,-919,-346,0
221624,176,-925,-336,0
221722,163,-930,-331,0
221820,173,-922,-345,0
221918,173,-925,-336,0
222017,177,-925,-338,0
222115,171,-924,-337,0
222212,176,-926,-336,0
222311,171,-930,-332,0
222409,172,-924,-338,0
222507,171,-925,-337,0
222606,172,-923,-337,0
222704,172,-926,-334,0
222803,172,-923,-338,0
222903,174,-926,-331,0
223001,171,-924,-335,0
223101,174,-925,-338,0
223199,173,-926,-336,0
223300,172,-928,-335,0
223397,174,-927,-334,0
223497,172,-925,-334,0
223596,172,-925,-335,0
223695,171,-926,-335,0
223794,177,-923,-339,0
223892,170,-924,-336,0
223991,170,-923,-334,0
224090,175,-925,-334,0
224191,171,-923,-336,0
224288,173,-926,-336,0
224387,173,-924,-336,0
224486,171,-924,-336,0
224585,173,-924,-337,0
224681,171,-925,-331,0
224781,172,-924,-338,0
224878,171,-927,-333,0
224978,173,-925,-337,0
225077,171,-925,-337,0
225177,172,-924,-335,0
225275,172,-926,-337,0
225373,174,-926,-335,0
225471,173,-926,-337,0
225570,172,-926,-332,0
225670,172,-926,-333,0
225766,173,-923,-338,0
225866,172,-924,-338,0
225966,172,-925,-333,0
226066,173,-924,-334,0
226167,170,-924,-335,0
226265,174,-924,-337,0
226362,171,-924,-335,0
226459,173,-926,-337,0
226558,173,-926,-336,0
226656,173,-926,-334,0
226753,173,-925,-332,0
226853,172,-925,-333,0
226950,174,-927,-334,0
227053,172,-926,-334,0
227151,174,-925,-335,0
227249,173,-924,-333,0
227348,173,-923,-334,0
227444,172,-924,-335,0
227543,171,-925,-336,0
227639,172,-925,-335,0
227736,173,-926,-333,0
227835,172,-926,-335,0
227932,173,-926,-334,0
228030,171,-925,-334,0
228131,173,-926,-335,0
228230,173,-926,-335,0
228330,172,-925,-332,0
228426,172,-927,-334,0
228522,172,-925,-335,0
228618,172,-925,-333,0
228718,171,-925,-334,0
228817,174,-926,-333,0
228918,173,-926,-335,0
229013,171,-926,-334,0
229114,173,-927,-333,0
229211,172,-925,-335,0
229309,172,-926,-333,0
229408,173,-925,-335,0
229506,173,-926,-335,0
229605,172,-927,-334,0
229702,173,-926,-333,0
229803,172,-925,-335,0
229901,172,-926,-333,0
230000,175,-924,-334,0
230098,173,-925,-334,0
230196,173,-926,-331,0
230291,172,-924,-337,0
230389,174,-926,-333,0
230485,172,-926,-335,0
230582,173,-925,-333,0
230680,172,-925,-334,0
230778,172,-926,-334,0
230876,172,-926,-332,0
230976,172,-926,-335,0
231074,173,-925,-336,0
231174,171,-926,-333,0
231272,174,-923,-334,0
231369,171,-924,-336,0
231467,173,-925,-333,0
231565,172,-924,-333,0
231664,172,-926,-335,0
231761,173,-926,-334,0
231862,172,-926,-334,0
231960,172,-925,-333,0
232060,172,-927,-336,0
232161,172,-927,-335,0
232259,174,-928,-333,0
232358,172,-926,-335,0
232457,173,-926,-336,0
232556,172,-926,-338,0
232655,173,-925,-334,0
232755,172,-926,-335,0
232853,172,-925,-336,0
232951,173,-924,-336,0
233048,171,-925,-336,0
233145,174,-924,-336,0
233242,171,-926,-334,0
233341,174,-925,-334,0
233438,173,-926,-335,0
233536,172,-926,-332,0
233633,173,-926,-332,0
233732,172,-924,-336,0
233831,171,-924,-333,0
233930,174,-924,-336,0
234026,171,-924,-335,0
234125,173,-926,-332,0
234222,172,-925,-336,0
234322,172,-926,-334,0
234420,173,-926,-335,0
234519,173,-926,-334,0
234619,171,-926,-335,0
234715,173,-925,-334,0
234814,171,-926,-336,0
234912,172,-925,-336,0
235013,173,-925,-335,0
235114,172,-923,-336,0
235212,172,-926,-334,0
235310,172,-924,-335,0
235407,173,-925,-334,0
235507,171,-925,-334,0
235603,174,-925,-336,0
235699,172,-926,-332,0
235797,172,-925,-333,0
235894,173,-925,-333,0
235993,172,-925,-336,0
236092,174,-925,-333,0
236191,172,-925,-334,0
236289,173,-924,-337,0
236388,174,-927,-331,0
236488,173,-925,-333,0
236585,172,-925,-335,0
236683,172,-925,-334,0
236780,173,-926,-335,0
236877,173,-925,-335,0
236975,172,-927,-333,0
237074,173,-925,-335,0
237173,173,-926,-334,0
237274,173,-926,-335,0
237375,173,-927,-336,0
237475,175,-925,-337,0
237572,171,-925,-335,0
237670,173,-925,-336,0
237766,173,-925,-334,0
237864,172,-926,-334,0
237962,173,-927,-331,0
238061,172,-925,-335,0
238161,171,-926,-333,0
238259,171,-926,-335,0
238362,173,-927,-335,0
238461,171,-927,-333,0
238560,172,-926,-333,0
238658,173,-925,-332,0
238755,172,-925,-333,0
238851,171,-926,-333,0
238947,173,-927,-334,0
239044,173,-925,-334,0
239142,173,-924,-331,0
239241,171,-925,-332,0
239343,176,-925,-332,0
239443,172,-925,-332,0
239542,172,-925,-331,0
239641,172,-924,-335,0
239741,172,-926,-333,0
239839,173,-927,-333,0
239939,173,-924,-334,0
240036,173,-925,-330,0
240134,172,-923,-336,0
240232,173,-926,-335,0
240329,171,-927,-333,0
240426,173,-926,-332,0
240525,173,-925,-334,0
240622,172,-928,-331,0
240722,173,-928,-330,0
240820,173,-924,-331,0
240920,173,-927,-333,0
241015,173,-926,-335,0
241112,173,-927,-332,0
241210,172,-925,-336,0
241307,172,-926,-334,0
241408,174,-927,-335,0
241508,172,-925,-336,0
241608,171,-926,-330,0
241706,173,-924,-334,0
241806,174,-924,-335,0
241906,173,-923,-333,0
242003,173,-925,-333,0
242102,173,-924,-337,0
242200,171,-926,-334,0
242299,173,-926,-334,0
242398,174,-925,-334,0
242497,173,-925,-336,0
242597,173,-927,-331,0
242697,173,-926,-333,0
242794,174,-926,-335,0
242892,171,-927,-332,0
242989,174,-926,-335,0
243088,171,-926,-335,0
243185,172,-926,-332,0
243284,173,-924,-335,0
243382,172,-926,-330,0
243483,174,-924,-334,0
243578,173,-926,-333,0
243675,173,-926,-333,0
243775,171,-926,-332,0
243873,173,-925,-335,0
243969,171,-923,-334,0
244069,171,-926,-334,0
244167,172,-926,-332,0
244265,172,-927,-334,0
244363,173,-925,-333,0
244460,171,-925,-335,0
244557,173,-925,-331,0
244657,171,-924,-338,0
244756,172,-925,-333,0
244856,172,-923,-335,0
244954,172,-925,-336,0
245054,173,-926,-335,0
245151,172,-926,-333,0
245251,173,-926,-335,0
245348,172,-925,-334,0
245445,174,-924,-334,0
245545,172,-925,-334,0
245645,173,-926,-333,0
245744,173,-925,-334,0
245845,173,-926,-333,0
245942,173,-926,-333,0
246040,172,-926,-333,0
246141,172,-927,-332,0
246240,172,-926,-333,0
246341,173,-926,-333,0
246438,171,-926,-333,0
246535,175,-926,-332,0
246633,171,-924,-335,0
246731,173,-925,-334,0
246829,172,-926,-333,0
246930,171,-924,-333,0
247027,172,-925,-333,0
247126,171,-924,-336,0
247224,172,-926,-337,0
247324,171,-926,-334,0
247423,174,-925,-336,0
247523,171,-925,-333,0
247621,172,-924,-333,0
247721,173,-925,-334,0
247820,171,-925,-335,0
247918,173,-924,-334,0
248018,171,-926,-335,0
248114,171,-926,-332,0
248213,172,-925,-334,0
248310,173,-925,-334,0
248407,172,-927,-333,0
248506,172,-926,-335,0
248606,172,-925,-334,0
248703,174,-926,-333,0
248802,172,-927,-331,0
248900,173,-925,-333,0
248999,172,-928,-332,0
249096,172,-928,-331,0
249196,173,-925,-336,0
249294,172,-925,-333,0
249394,173,-926,-334,0
249493,172,-926,-331,0
249592,172,-927,-333,0
249690,172,-925,-332,0
249789,173,-924,-336,0
249887,170,-925,-334,0
249986,174,-925,-335,0
250085,171,-926,-333,0
250186,173,-926,-333,0
250285,172,-926,-333,0
250382,172,-925,-335,0
250479,173,-926,-335,0
250576,172,-926,-334,0
250675,173,-925,-335,0
250774,170,-925,-334,0
250873,173,-925,-334,0
250971,171,-923,-334,0
251070,172,-925,-335,0
251168,172,-926,-333,0
251267,172,-926,-333,0
251367,172,-925,-335,0
251467,173,-926,-332,0
251566,173,-925,-333,0
251670,173,-925,-333,0
251765,174,-926,-334,0
251862,172,-925,-335,0
251961,173,-926,-333,0
252061,174,-926,-333,0
252159,172,-926,-332,0
252259,173,-926,-333,0
252356,172,-925,-334,0
252455,173,-927,-333,0
252555,171,-927,-332,0
252653,174,-925,-334,0
252753,172,-924,-332,0
252852,173,-925,-333,0
252951,172,-924,-334,0
253053,171,-926,-333,0
253149,172,-925,-333,0
253249,173,-927,-335,0
253348,174,-928,-334,0
253447,172,-927,-332,0
253544,171,-927,-332,0
253642,174,-924,-336,0
253741,173,-925,-333,0
253841,171,-926,-331,0
253939,171,-925,-334,0
254038,171,-927,-332,0
254137,172,-925,-333,0
254237,171,-927,-333,0
254338,173,-926,-332,0
254436,174,-927,-334,0
254536,172,-926,-332,0
254633,173,-925,-332,0
254730,173,-925,-335,0
254828,171,-927,-333,0
254925,173,-925,-333,0
255023,173,-927,-333,0
255122,172,-927,-332,0
255218,173,-927,-333,0
255318,173,-925,-335,0
255416,172,-927,-332,0
255516,174,-926,-334,0
255614,172,-926,-334,0
255713,172,-928,-334,0
255811,172,-926,-334,0
255910,172,-926,-331,0
256007,172,-927,-334,0
256106,173,-927,-335,0
256204,171,-927,-332,0
256303,171,-927,-330,0
256399,173,-926,-333,0
256496,172,-925,-335,0
256594,172,-925,-332,0
256693,173,-925,-334,0
256791,169,-925,-334,0
256892,175,-927,-331,0
256989,170,-926,-333,0
257088,172,-924,-336,0
257185,172,-925,-332,0
257283,171,-926,-333,0
257381,174,-927,-334,0
257480,173,-927,-334,0
257579,173,-926,-332,0
257678,172,-924,-334,0
257776,174,-927,-330,0
257875,170,-925,-331,0
257971,175,-924,-337,0
258071,171,-926,-329,0
258169,173,-925,-336,0
258270,172,-925,-333,0
258365,173,-927,-331,0
258463,173,-925,-335,0
258562,172,-926,-334,0
258659,174,-927,-332,0
258758,173,-927,-331,0
258857,172,-926,-333,0
258955,172,-926,-335,0
259054,172,-926,-330,0
259154,172,-926,-335,0
259252,174,-926,-332,0
259351,170,-925,-334,0
259451,174,-925,-330,0
259552,174,-925,-330,0
259651,172,-925,-333,0
259748,171,-924,-336,0
259847,172,-930,-330,0
259944,173,-926,-336,0
260041,172,-924,-332,0
260140,172,-925,-333,0
260238,171,-928,-332,0
260336,172,-927,-329,0
260436,171,-926,-336,0
260534,174,-928,-330,0
260634,171,-925,-334,0
260730,173,-926,-335,0
260831,174,-926,-331,0
260929,168,-927,-334,0
261026,180,-926,-332,0
261127,174,-922,-339,0
261223,167,-934,-329,0
261321,170,-921,-336,0
261420,166,-920,-353,0
261518,174,-933,-328,0
261617,157,-928,-334,0
261715,182,-925,-335,0
261815,176,-932,-328,0
261912,176,-928,-338,0
262010,173,-921,-354,0
262108,173,-919,-355,0
262208,80,-871,-392,0
262306,154,-948,-346,0
262403,200,-927,-364,0
262502,160,-898,-377,0
262601,158,-884,-384,0
262702,173,-872,-386,0
262801,43,-757,-185,0
262899,357,-1031,-480,0
262996,-14,-817,-361,0
263094,162,-798,-435,0
263193,99,-893,-417,0
263294,66,-760,-454,0
263392,271,-870,-441,0
263490,198,-793,-369,0
263590,274,-906,-382,0
263690,406,-982,-395,0
263791,299,-860,-305,0
263888,231,-847,-354,0
263991,247,-815,-343,0
264088,399,-909,-359,0
264186,343,-947,-331,0
264284,341,-851,-357,0
264383,334,-983,-254,0
264480,221,-808,-262,0
264581,312,-1063,-112,0
264678,415,-981,347,0
264776,302,-954,753,0
264872,172,-725,588,0
264969,239,-498,677,4
265066,245,-475,654,4
265163,285,-580,630,4
265263,310,-490,568,4
265360,503,-460,618,4
265459,773,-79,765,4
265558,790,174,633,4
265657,582,381,483,4
265752,488,611,626,4
265852,578,534,600,4
265951,575,361,523,4
266049,589,669,422,4
266146,480,863,201,4
266243,310,863,136,4
266287,289,820,-107,4
266329,457,890,-28,4
266370,311,647,-170,4
266411,409,749,-378,4
266452,466,829,-242,4
266493,172,903,-418,4
266534,235,1038,-530,4
266575,208,960,-585,4
266616,23,758,-652,4
266657,-58,599,-662,4
266698,81,756,-856,4
266739,-156,668,-916,4
266780,-371,651,-788,4
266821,-202,606,-1234,4
266862,-428,688,-957,4
266903,-360,926,-888,4
266944,-266,915,-884,4
266985,-332,772,-797,4
267026,-260,768,-739,4
267067,-198,706,-629,4
267108,-649,756,-874,4
267149,-306,637,-572,4
267190,-343,665,-638,4
267231,-332,641,-559,4
267272,-377,595,-585,4
267313,-364,637,-667,4
267354,-458,636,-642,4
267395,-521,657,-600,4
267436,-569,650,-576,4
267477,-625,602,-516,4
267518,-671,538,-457,4
267560,-673,451,-401,4
267601,-631,434,-410,4
267642,-630,392,-458,4
267683,-632,408,-464,4
267725,-602,415,-471,4
267766,-596,391,-484,4
267807,-584,408,-561,4
267848,-510,449,-622,4
267889,-563,366,-566,4
267930,-601,444,-553,4
267972,-633,449,-602,4
268013,-655,487,-564,4
268054,-715,522,-558,4
268095,-755,557,-582,4
268137,-766,595,-537,4
268178,-786,591,-531,4
268219,-749,553,-516,4
268260,-713,557,-482,4
268301,-710,512,-464,4
268343,-703,561,-456,4
268384,-702,522,-437,4
268425,-709,553,-413,4
268466,-727,548,-437,4
268507,-692,550,-459,4
268549,-658,574,-461,4
268591,-650,562,-511,4
268632,-580,607,-550,4
268673,-573,607,-543,4
268714,-570,578,-572,4
268755,-563,573,-603,4
268796,-597,553,-608,4
268837,-657,518,-584,4
268878,-717,498,-492,4
268919,-751,484,-484,4
268960,-709,498,-505,4
269001,-698,505,-538,4
269042,-697,485,-570,4
269083,-698,461,-566,4
269124,-717,455,-594,4
269165,-744,499,-619,4
269206,-704,517,-524,4
269247,-635,461,-505,4
269288,-572,401,-582,4
269329,-559,340,-659,4
269370,-576,296,-692,4
269411,-656,319,-680,4
269452,-744,330,-611,4
269493,-748,289,-554,4
269534,-752,198,-547,4
269575,-755,251,-558,4
269616,-760,298,-541,4
269657,-763,337,-535,4
269698,-765,346,-544,4
269739,-753,348,-540,4
269780,-734,355,-556,4
269821,-715,391,-551,4
269862,-682,419,-567,4
269903,-696,400,-599,4
269944,-736,453,-638,4
269985,-741,509,-629,4
270026,-730,468,-667,4
270067,-721,437,-667,4
270108,-804,395,-598,4
270149,-902,391,-550,4
270190,-813,303,-449,4
270231,-725,153,-422,4
270272,-774,169,-448,4
270313,-857,386,-391,4
270354,-863,398,-382,4
270395,-823,293,-458,4
270440,-752,250,-457,4
270481,-728,305,-453,4
270522,-718,344,-474,4
270563,-689,353,-517,4
270604,-662,320,-582,4
270645,-660,302,-644,4
270687,-635,332,-680,4
270728,-675,358,-688,4
270769,-687,389,-660,4
270810,-825,400,-690,4
270852,-983,526,-907,4
270893,-823,603,-868,4
270934,-774,563,-649,4
270975,-746,492,-540,4
271016,-711,599,-635,4
271057,-758,763,-718,4
271099,-831,868,-781,4
271140,-768,896,-679,4
271181,-780,791,-570,4
271222,-822,714,-507,4
271264,-798,690,-388,4
271305,-737,618,-335,4
271346,-668,558,-360,4
271387,-612,450,-419,4
271428,-598,400,-432,4
271470,-600,338,-452,4
271511,-692,265,-606,4
271552,-954,277,-754,4
271593,-807,378,-678,4
271634,-673,399,-726,4
271675,-706,484,-836,4
271716,-685,660,-874,4
271757,-699,646,-735,4
271798,-691,608,-611,4
271839,-607,568,-570,4
271880,-604,565,-489,4
271921,-595,584,-454,4
271962,-587,590,-491,4
272003,-548,598,-522,4
272044,-530,548,-641,4
272085,-508,533,-828,4
272126,-537,549,-1004,4
272167,-582,619,-938,4
272208,-768,629,-915,4
272249,-756,678,-983,4
272290,-668,665,-890,4
272331,-767,516,-716,4
272372,-850,540,-615,8
272413,-925,760,-614,8
272454,-900,855,-616,8
272496,-773,814,-516,8
272537,-772,653,-394,8
272578,-765,546,-350,8
272619,-753,495,-296,8
272660,-750,475,-282,8
272702,-664,430,-298,8
272743,-617,414,-300,8
272784,-603,314,-339,8
272825,-662,244,-391,8
272866,-879,283,-586,8
272907,-1093,455,-668,8
272948,-822,485,-599,8
272989,-780,472,-835,8
273030,-750,517,-946,8
273071,-707,585,-755,8
273112,-789,518,-583,8
273153,-737,516,-553,9
273194,-659,569,-547,9
273235,-590,599,-576,9
273276,-535,601,-697,9
273317,-526,534,-742,9
273358,-548,460,-794,9
273399,-569,462,-819,9
273440,-613,520,-792,9
273481,-688,555,-724,9
273522,-767,656,-625,9
273564,-935,781,-536,9
273605,-999,862,-424,9
273646,-832,757,-264,9
273687,-769,570,-196,10
273728,-799,546,-93,10
273770,-817,679,-39,10
273811,-745,858,-29,10
273852,-709,926,-10,10
273893,-683,892,-75,10
273934,-632,844,-212,10
273975,-641,868,-307,10
274016,-669,858,-315,10
274057,-701,771,-359,10
274098,-816,723,-353,10
274139,-801,723,-319,10
274181,-891,652,-350,10
274222,-1067,563,-366,10
274263,-935,452,-266,10
274304,-862,253,-318,11
274345,-936,89,-465,11
274387,-1004,105,-455,11
274428,-1079,169,-373,11
274469,-962,187,-439,11
274510,-810,275,-512,11
274551,-765,363,-514,11
274593,-705,450,-541,11
274634,-640,496,-579,11
274675,-616,518,-617,11
274716,-610,522,-606,11
274757,-562,541,-625,11
274798,-515,622,-689,11
274839,-511,675,-715,11
274880,-780,723,-767,11
274921,-877,799,-779,11
274962,-783,796,-589,11
275003,-734,661,-459,11
275044,-741,710,-357,12
275085,-797,822,-219,12
275126,-750,910,-156,12
275167,-703,846,-203,12
275208,-636,813,-245,12
275249,-604,770,-265,12
275290,-595,755,-280,12
275331,-625,743,-254,12
275372,-639,727,-249,12
275413,-675,707,-266,12
275454,-731,608,-279,12
275495,-790,423,-289,12
275536,-974,417,-392,12
275580,-963,463,-427,12
275621,-815,491,-406,12
275662,-723,610,-597,12
275703,-681,681,-712,12
275744,-679,677,-665,12
275785,-689,600,-561,12
275826,-670,603,-502,12
275867,-593,658,-457,12
275908,-500,626,-465,12
275949,-468,590,-524,12
275990,-453,628,-539,12
276031,-490,624,-528,12
276073,-554,623,-599,12
276114,-599,693,-680,12
276155,-621,783,-704,12
276197,-831,779,-708,12
276238,-762,752,-686,12
276280,-652,698,-582,12
276321,-780,596,-462,13
276362,-773,558,-351,13
276403,-777,659,-351,13
276444,-809,652,-363,13
276485,-704,653,-299,13
276527,-673,478,-312,13
276568,-659,451,-331,13
276609,-635,465,-308,13
276650,-710,411,-303,13
276692,-755,433,-366,13
276733,-760,513,-425,13
276774,-876,559,-455,13
276815,-1155,660,-484,13
276856,-892,579,-270,13
276898,-657,419,-439,13
276939,-661,448,-634,13
276980,-720,596,-545,13
277021,-769,607,-472,13
277062,-664,547,-518,13
277103,-561,498,-534,13
277144,-536,555,-537,13
277185,-458,625,-625,13
277226,-417,618,-686,13
277267,-385,615,-708,13
277309,-409,621,-757,13
277350,-496,663,-814,13
277391,-617,697,-716,13
277432,-691,689,-690,13
277473,-692,643,-633,13
277514,-874,675,-727,13
277555,-662,699,-655,13
277596,-724,628,-542,14
277637,-962,487,-475,14
277678,-1010,538,-367,14
277719,-1027,563,-312,14
277760,-880,462,-172,14
277801,-846,330,-202,14
277843,-777,311,-318,14
277884,-735,393,-377,14
277925,-762,392,-397,14
277966,-782,412,-429,14
278007,-794,461,-491,14
278048,-777,528,-477,14
278089,-1044,646,-519,14
278130,-973,786,-329,14
278171,-891,770,-216,14
278212,-741,664,-303,14
278253,-752,671,-318,15
278294,-792,656,-275,15
278335,-779,656,-235,15
278376,-745,687,-226,15
278417,-687,714,-270,15
278459,-621,736,-364,15
278500,-531,725,-516,15
278541,-491,696,-602,15
278582,-462,700,-684,15
278623,-486,672,-731,15
278664,-557,587,-740,15
278705,-618,475,-717,15
278746,-665,357,-679,15
278788,-723,350,-693,15
278829,-872,527,-846,15
278870,-694,525,-683,15
278911,-698,327,-509,16
278952,-821,308,-523,16
278994,-823,591,-575,16
279035,-862,755,-557,16
279076,-765,654,-512,16
279117,-725,518,-505,16
279158,-692,403,-551,16
279200,-670,412,-543,16
279241,-642,449,-514,16
279282,-637,428,-523,16
279323,-641,409,-517,16
279364,-659,404,-518,16
279406,-698,447,-600,16
279447,-735,459,-619,16
279488,-889,427,-613,16
279529,-985,558,-486,16
279570,-849,579,-403,16
279612,-653,512,-448,16
279653,-702,476,-428,16
279694,-752,533,-339,16
279735,-762,540,-308,16
279776,-695,510,-335,16
279818,-577,504,-397,16
279859,-588,512,-467,16
279900,-590,572,-521,16
279941,-580,622,-563,16
279982,-517,619,-598,16
280024,-486,538,-680,16
280065,-523,541,-776,16
280106,-574,644,-858,16
280147,-765,761,-937,16
280188,-878,844,-961,16
280229,-694,723,-726,16
280270,-657,503,-587,17
280311,-848,516,-529,17
280352,-924,722,-411,17
280393,-864,838,-199,17
280434,-749,768,-233,17
280475,-680,654,-285,17
280516,-668,628,-249,17
280557,-649,575,-264,17
280598,-642,531,-285,17
280639,-686,544,-281,17
280680,-794,481,-244,17
280724,-919,481,-291,17
280765,-927,483,-368,17
280806,-1013,509,-506,17
280847,-1037,545,-474,17
280888,-769,482,-385,17
280929,-739,546,-571,18
280970,-693,617,-715,18
281011,-732,533,-602,18
