t_ms,ax,ay,az,steps
52054,-14,-21,-1021,0
52154,-15,-20,-1020,0
52252,-15,-22,-1021,0
52350,-16,-21,-1021,0
52449,-15,-21,-1020,0
52547,-15,-22,-1020,0
52647,-14,-21,-1020,0
52745,-15,-22,-1020,0
52845,-16,-22,-1020,0
52944,-15,-21,-1022,0
53044,-15,-21,-1021,0
53140,-16,-21,-1021,0
53238,-15,-20,-1021,0
53335,-15,-21,-1021,0
53433,-14,-20,-1019,0
53529,-15,-20,-1021,0
53629,-15,-21,-1020,0
53728,-16,-20,-1019,0
53828,-15,-21,-1020,0
53925,-14,-21,-1020,0
54022,-15,-22,-1020,0
54123,-16,-21,-1020,0
54222,-15,-22,-1021,0
54319,-14,-20,-1020,0
54415,-15,-21,-1021,0
54513,-14,-21,-1019,0
54610,-15,-20,-1021,0
54708,-15,-21,-1021,0
54805,-16,-22,-1021,0
54902,-15,-20,-1022,0
55000,-15,-21,-1019,0
55099,-15,-22,-1020,0
55199,-15,-21,-1020,0
55298,-15,-22,-1020,0
55395,-14,-22,-1020,0
55495,-15,-21,-1020,0
55592,-15,-20,-1022,0
55692,-16,-21,-1021,0
55789,-16,-20,-1020,0
55887,-15,-20,-1020,0
55987,-14,-21,-1020,0
56086,-16,-22,-1020,0
56184,-16,-22,-1020,0
56283,-15,-21,-1020,0
56381,-16,-20,-1021,0
56480,-15,-22,-1019,0
56576,-15,-22,-1020,0
56675,-15,-21,-1020,0
56773,-16,-22,-1020,0
56872,-15,-22,-1020,0
56969,-15,-21,-1019,0
57067,-15,-21,-1020,0
57165,-14,-21,-1019,0
57264,-15,-20,-1020,0
57363,-14,-21,-1020,0
57461,-16,-21,-1020,0
57561,-15,-20,-1020,0
57658,-16,-21,-1021,0
57755,-16,-20,-1020,0
57854,-15,-20,-1019,0
57950,-15,-21,-1021,0
58048,-14,-21,-1020,0
58145,-15,-20,-1020,0
58244,-15,-21,-1020,0
58342,-14,-21,-1020,0
58440,-15,-21,-1021,0
58538,-15,-21,-1020,0
58636,-15,-20,-1018,0
58736,-16,-21,-1020,0
58836,-15,-21,-1020,0
58936,-15,-20,-1020,0
59038,-15,-22,-1021,0
59138,-15,-21,-1020,0
59237,-15,-21,-1019,0
59336,-15,-20,-1020,0
59440,-16,-21,-1021,0
59537,-16,-21,-1019,0
59636,-15,-21,-1020,0
59733,-16,-21,-1020,0
59831,-15,-22,-1020,0
59930,-15,-22,-1020,0
60028,-14,-21,-1020,0
60125,-15,-20,-1020,0
60223,-16,-21,-1020,0
60321,-15,-21,-1020,0
60417,-15,-20,-1019,0
60514,-15,-20,-1020,0
60612,-15,-21,-1020,0
60711,-14,-21,-1020,0
60808,-15,-20,-1021,0
60907,-17,-21,-1020,0
61006,-15,-20,-1020,0
61106,-14,-21,-1021,0
61205,-17,-22,-1020,0
61303,-15,-21,-1020,0
61401,-15,-21,-1020,0
61497,-16,-21,-1021,0
61596,-16,-21,-1020,0
61697,-16,-21,-1020,0
61796,-16,-20,-1021,0
61894,-14,-20,-1021,0
61994,-15,-22,-1020,0
62095,-15,-19,-1019,0
62195,-15,-21,-1020,0
62294,-16,-20,-1021,0
62395,-15,-20,-1021,0
62493,-14,-20,-1019,0
62590,-15,-21,-1021,0
62688,-15,-21,-1022,0
62786,-16,-20,-1021,0
62885,-16,-21,-1020,0
62981,-16,-20,-1020,0
63081,-16,-22,-1020,0
63179,-15,-20,-1021,0
63278,-15,-22,-1020,0
63379,-15,-20,-1021,0
63478,-15,-21,-1020,0
63576,-15,-21,-1020,0
63675,-16,-21,-1019,0
63775,-14,-21,-1021,0
63873,-15,-21,-1020,0
63970,-15,-20,-1020,0
64070,-15,-21,-1020,0
64166,-16,-21,-1020,0
64267,-16,-22,-1021,0
64363,-16,-20,-1020,0
64461,-15,-21,-1020,0
64559,-15,-21,-1020,0
64659,-15,-21,-1021,0
64758,-15,-21,-1020,0
64856,-16,-20,-1020,0
64955,-16,-20,-1020,0
65052,-16,-20,-1020,0
65152,-16,-21,-1022,0
65249,-16,-21,-1021,0
65347,-15,-20,-1020,0
65446,-14,-21,-1019,0
65544,-16,-20,-1020,0
65643,-15,-21,-1021,0
65741,-17,-20,-1021,0
65838,-16,-20,-1020,0
65937,-15,-21,-1021,0
66035,-15,-22,-1020,0
66134,-14,-21,-1019,0
66230,-14,-21,-1019,0
66329,-15,-21,-1020,0
66427,-15,-20,-1020,0
66525,-16,-20,-1021,0
66622,-16,-21,-1020,0
66720,-16,-20,-1021,0
66819,-15,-20,-1021,0
66919,-15,-21,-1020,0
67018,-15,-21,-1020,0
67117,-15,-21,-1020,0
67216,-15,-20,-1020,0
67314,-16,-20,-1020,0
67414,-15,-20,-1020,0
67514,-16,-20,-1021,0
67612,-15,-20,-1020,0
67710,-15,-22,-1019,0
67808,-15,-21,-1020,0
67906,-14,-21,-1020,0
68003,-15,-21,-1020,0
68099,-16,-20,-1020,0
68198,-15,-21,-1020,0
68296,-15,-20,-1020,0
68396,-15,-21,-1020,0
68495,-16,-21,-1020,0
68592,-14,-21,-1021,0
68692,-15,-21,-1020,0
68789,-14,-20,-1020,0
68886,-15,-21,-1020,0
68986,-15,-20,-1020,0
69084,-15,-21,-1021,0
69183,-16,-21,-1021,0
69281,-15,-20,-1019,0
69379,-15,-21,-1020,0
69479,-15,-21,-1020,0
69577,-15,-20,-1021,0
69676,-15,-20,-1020,0
69773,-16,-20,-1020,0
69872,-16,-22,-1020,0
69971,-14,-20,-1021,0
70068,-15,-22,-1020,0
70168,-15,-21,-1019,0
70266,-16,-22,-1020,0
70367,-15,-21,-1020,0
70465,-15,-20,-1020,0
70564,-16,-21,-1020,0
70662,-15,-20,-1020,0
70764,-15,-20,-1021,0
70859,-14,-20,-1020,0
70958,-16,-21,-1020,0
71055,-15,-20,-1020,0
71153,-15,-21,-1020,0
71251,-16,-21,-1020,0
71348,-15,-21,-1021,0
71448,-15,-20,-1020,0
71546,-16,-20,-1021,0
71647,-15,-19,-1021,0
71750,-15,-20,-1021,0
71849,-15,-20,-1020,0
71947,-15,-21,-1020,0
72044,-15,-20,-1019,0
72142,-15,-21,-1021,0
72240,-15,-21,-1020,0
72339,-15,-21,-1021,0
72439,-15,-20,-1021,0
72537,-15,-21,-1021,0
72634,-14,-22,-1019,0
72733,-16,-21,-1020,0
72833,-14,-21,-1019,0
72929,-15,-20,-1020,0
73025,-16,-21,-1020,0
73124,-16,-21,-1020,0
73221,-15,-21,-1021,0
73322,-16,-20,-1020,0
73418,-15,-21,-1020,0
73519,-16,-20,-1021,0
73618,-15,-20,-1021,0
73716,-16,-21,-1019,0
73814,-16,-20,-1020,0
73912,-14,-20,-1020,0
74009,-15,-21,-1022,0
74109,-14,-21,-1021,0
74210,-15,-20,-1020,0
74309,-15,-21,-1020,0
74409,-16,-21,-1020,0
74506,-15,-19,-1020,0
74604,-15,-21,-1021,0
74701,-14,-20,-1021,0
74800,-15,-20,-1019,0
74897,-15,-20,-1021,0
74997,-15,-21,-1020,0
75097,-14,-21,-1020,0
75197,-16,-21,-1020,0
75294,-15,-21,-1021,0
75391,-15,-20,-1021,0
75490,-17,-21,-1021,0
75590,-16,-20,-1020,0
75690,-16,-21,-1021,0
75791,-15,-20,-1021,0
75887,-16,-21,-1021,0
75988,-15,-21,-1019,0
76086,-15,-21,-1020,0
76185,-16,-22,-1020,0
76284,-15,-22,-1021,0
76383,-15,-20,-1020,0
76480,-15,-20,-1020,0
76578,-15,-20,-1020,0
76676,-15,-19,-1021,0
76774,-15,-21,-1020,0
76874,-15,-21,-1021,0
76972,-15,-21,-1021,0
77071,-16,-20,-1020,0
77170,-15,-21,-1021,0
77271,-16,-20,-1022,0
77370,-16,-20,-1020,0
77471,-14,-20,-1021,0
77569,-15,-20,-1021,0
77668,-14,-21,-1020,0
77768,-15,-21,-1020,0
77868,-15,-21,-1021,0
77967,-15,-21,-1021,0
78068,-15,-20,-1020,0
78167,-16,-21,-1020,0
78265,-15,-20,-1021,0
78364,-15,-21,-1019,0
78460,-15,-21,-1020,0
78558,-16,-20,-1020,0
78656,-16,-21,-1020,0
78754,-15,-20,-1021,0
78849,-15,-21,-1020,0
78946,-15,-20,-1020,0
79045,-14,-20,-1020,0
79145,-15,-20,-1020,0
79245,-16,-21,-1021,0
79344,-15,-21,-1019,0
79442,-15,-20,-1019,0
79539,-15,-21,-1021,0
79640,-16,-20,-1019,0
79743,-15,-20,-1019,0
79839,-15,-20,-1021,0
79940,-15,-21,-1020,0
80038,-15,-21,-1020,0
80139,-14,-21,-1019,0
80237,-15,-21,-1020,0
80337,-15,-20,-1021,0
80437,-15,-20,-1021,0
80537,-17,-22,-1019,0
80636,-14,-21,-1020,0
80731,-15,-20,-1021,0
80830,-16,-20,-1019,0
80927,-15,-21,-1019,0
81025,-16,-21,-1021,0
81122,-15,-21,-1020,0
81220,-14,-21,-1020,0
81318,-15,-20,-1020,0
81417,-15,-21,-1021,0
81515,-16,-20,-1021,0
81616,-15,-21,-1022,0
81714,-17,-20,-1020,0
81813,-16,-20,-1020,0
81911,-16,-22,-1020,0
82009,-16,-21,-1021,0
82106,-15,-21,-1021,0
82205,-15,-20,-1020,0
82304,-15,-21,-1021,0
82404,-16,-21,-1022,0
82500,-15,-20,-1020,0
82598,-16,-20,-1020,0
82694,-16,-20,-1021,0
82791,-15,-22,-1021,0
82891,-15,-22,-1021,0
82988,-15,-20,-1020,0
83086,-15,-21,-1020,0
83184,-15,-20,-1020,0
83282,-16,-20,-1020,0
83382,-16,-21,-1022,0
83482,-15,-20,-1020,0
83580,-15,-20,-1020,0
83678,-15,-21,-1020,0
83775,-15,-20,-1020,0
83875,-15,-21,-1020,0
83972,-17,-21,-1020,0
84076,-15,-21,-1021,0
84174,-16,-20,-1021,0
84274,-15,-20,-1020,0
84369,-15,-21,-1021,0
84467,-16,-21,-1020,0
84563,-15,-21,-1020,0
84661,-16,-21,-1020,0
84760,-16,-21,-1020,0
84860,-16,-21,-1020,0
84958,-15,-20,-1019,0
85059,-15,-20,-1021,0
85158,-15,-20,-1020,0
85255,-15,-21,-1021,0
85354,-16,-20,-1020,0
85450,-16,-20,-1021,0
85548,-16,-20,-1020,0
85645,-15,-20,-1020,0
85746,-16,-21,-1020,0
85844,-15,-20,-1020,0
85941,-17,-20,-1021,0
86040,-14,-20,-1021,0
86139,-16,-21,-1020,0
86236,-17,-21,-1020,0
86336,-15,-21,-1020,0
86433,-15,-20,-1021,0
86532,-14,-21,-1021,0
86627,-15,-20,-1019,0
86723,-15,-21,-1021,0
86821,-16,-21,-1019,0
86919,-16,-20,-1020,0
87017,-15,-20,-1019,0
87117,-15,-20,-1019,0
87215,-15,-20,-1021,0
87315,-16,-21,-1020,0
87413,-16,-20,-1020,0
87516,-15,-21,-1019,0
87611,-15,-21,-1019,0
87708,-15,-21,-1020,0
87806,-15,-21,-1021,0
87902,-15,-23,-1020,0
88001,-15,-21,-1020,0
88100,-15,-21,-1021,0
88200,-15,-21,-1021,0
88300,-14,-21,-1019,0
88396,-15,-20,-1019,0
88495,-16,-21,-1020,0
88593,-15,-21,-1021,0
88692,-15,-21,-1020,0
88790,-15,-22,-1020,0
88888,-16,-21,-1020,0
88987,-15,-20,-1022,0
89085,-15,-21,-1021,0
89183,-15,-20,-1021,0
89281,-16,-20,-1020,0
89379,-15,-20,-1022,0
89476,-15,-21,-1022,0
89573,-15,-19,-1020,0
89673,-15,-20,-1019,0
89770,-15,-21,-1020,0
89867,-16,-20,-1020,0
89966,-16,-20,-1022,0
90064,-15,-20,-1020,0
90161,-15,-21,-1022,0
90261,-16,-21,-1020,0
90358,-15,-21,-1020,0
90460,-15,-20,-1020,0
90555,-16,-21,-1021,0
90653,-15,-20,-1021,0
90750,-15,-21,-1020,0
90851,-16,-21,-1022,0
90947,-16,-21,-1020,0
91046,-15,-20,-1019,0
91143,-15,-20,-1020,0
91243,-16,-20,-1020,0
91342,-17,-21,-1020,0
91441,-15,-20,-1020,0
91539,-15,-21,-1021,0
91639,-15,-21,-1020,0
91737,-16,-20,-1020,0
91835,-16,-20,-1019,0
91934,-16,-21,-1021,0
92032,-15,-21,-1019,0
92132,-16,-20,-1020,0
92230,-15,-20,-1019,0
92327,-15,-21,-1020,0
92425,-16,-21,-1020,0
92523,-16,-21,-1020,0
92621,-15,-20,-1021,0
92720,-15,-21,-1021,0
92819,-16,-21,-1020,0
92917,-16,-21,-1021,0
93013,-15,-21,-1020,0
93114,-15,-20,-1021,0
93212,-17,-21,-1020,0
93310,-15,-20,-1021,0
93410,-15,-22,-1021,0
93508,-14,-20,-1021,0
93608,-15,-20,-1020,0
93706,-15,-20,-1022,0
93802,-15,-21,-1019,0
93902,-16,-20,-1021,0
94000,-16,-20,-1020,0
94100,-15,-20,-1020,0
94201,-16,-20,-1020,0
94300,-16,-20,-1020,0
94397,-16,-20,-1020,0
94495,-15,-21,-1019,0
94593,-16,-20,-1020,0
94692,-16,-20,-1020,0
94791,-16,-20,-1020,0
94890,-16,-20,-1020,0
94989,-16,-20,-1020,0
95090,-15,-20,-1021,0
95189,-15,-21,-1020,0
95287,-15,-21,-1020,0
95387,-14,-20,-1020,0
95483,-16,-20,-1021,0
95584,-16,-20,-1022,0
95683,-16,-20,-1019,0
95781,-16,-20,-1020,0
95882,-16,-19,-1020,0
95979,-15,-21,-1021,0
96079,-15,-21,-1020,0
96177,-16,-20,-1020,0
96275,-16,-20,-1021,0
96378,-15,-20,-1021,0
96476,-16,-20,-1020,0
96574,-16,-21,-1021,0
96674,-16,-21,-1020,0
96770,-15,-21,-1022,0
96869,-16,-21,-1021,0
96967,-16,-20,-1021,0
97064,-16,-20,-1021,0
97162,-15,-20,-1020,0
97260,-15,-20,-1020,0
97360,-15,-20,-1020,0
97459,-16,-20,-1020,0
97559,-15,-21,-1021,0
97657,-15,-21,-1020,0
97756,-15,-20,-1020,0
97857,-15,-20,-1021,0
97955,-16,-21,-1020,0
98053,-15,-21,-1020,0
98154,-15,-21,-1021,0
98250,-16,-21,-1020,0
98349,-16,-21,-1020,0
98450,-15,-21,-1021,0
98549,-16,-20,-1020,0
98647,-15,-21,-1021,0
98746,-16,-21,-1020,0
98844,-15,-20,-1022,0
98941,-15,-19,-1021,0
99039,-16,-21,-1021,0
99139,-16,-20,-1021,0
99238,-16,-20,-1021,0
99338,-16,-21,-1020,0
99435,-16,-20,-1020,0
99533,-15,-21,-1020,0
99630,-16,-20,-1022,0
99727,-16,-20,-1020,0
99829,-15,-20,-1020,0
99926,-15,-20,-1020,0
100024,-16,-21,-1021,0
100122,-15,-20,-1020,0
100222,-15,-20,-1020,0
100325,-15,-20,-1021,0
100422,-16,-20,-1020,0
100522,-14,-20,-1021,0
100619,-16,-21,-1021,0
100717,-16,-20,-1020,0
100815,-16,-21,-1021,0
100913,-15,-20,-1019,0
101014,-15,-20,-1020,0
101111,-16,-20,-1020,0
101208,-15,-21,-1021,0
101308,-15,-21,-1021,0
101405,-15,-20,-1020,0
101504,-16,-20,-1021,0
101599,-15,-20,-1020,0
101697,-15,-21,-1021,0
101798,-15,-20,-1020,0
101892,-15,-20,-1020,0
101992,-16,-20,-1020,0
102090,-16,-21,-1021,0
102190,-15,-20,-1021,0
102288,-14,-21,-1020,0
102384,-16,-21,-1020,0
102481,-16,-21,-1021,0
102580,-15,-21,-1020,0
102679,-15,-20,-1021,0
102779,-15,-20,-1021,0
102877,-16,-20,-1020,0
102975,-15,-21,-1021,0
103072,-15,-21,-1020,0
103170,-16,-21,-1019,0
103269,-15,-20,-1021,0
103366,-16,-20,-1022,0
103464,-16,-21,-1022,0
103563,-15,-20,-1019,0
103662,-15,-21,-1021,0
103762,-15,-20,-1022,0
103858,-16,-20,-1020,0
103955,-16,-20,-1021,0
104054,-16,-20,-1020,0
104152,-16,-21,-1022,0
104251,-16,-19,-1020,0
104348,-15,-21,-1020,0
104448,-16,-21,-1021,0
104547,-15,-20,-1020,0
104646,-16,-20,-1020,0
104746,-16,-21,-1021,0
104845,-15,-20,-1020,0
104942,-15,-20,-1020,0
105041,-15,-21,-1021,0
105139,-16,-20,-1020,0
105239,-15,-20,-1020,0
105338,-15,-20,-1019,0
105436,-15,-20,-1020,0
105534,-16,-20,-1021,0
105632,-16,-20,-1021,0
105728,-16,-21,-1022,0
105827,-16,-21,-1020,0
105927,-15,-21,-1020,0
106026,-16,-20,-1020,0
106125,-15,-20,-1022,0
106223,-15,-21,-1021,0
106321,-16,-20,-1020,0
106418,-16,-20,-1021,0
106517,-16,-20,-1020,0
106615,-16,-21,-1021,0
106715,-15,-21,-1021,0
106813,-16,-20,-1020,0
106911,-16,-21,-1020,0
107009,-16,-20,-1020,0
107108,-16,-20,-1021,0
107207,-15,-20,-1020,0
107306,-15,-21,-1019,0
107403,-14,-21,-1021,0
107501,-15,-21,-1020,0
107598,-15,-19,-1021,0
107696,-15,-20,-1020,0
107797,-16,-20,-1020,0
107892,-15,-21,-1020,0
107992,-15,-21,-1020,0
108088,-15,-20,-1020,0
108189,-15,-20,-1020,0
108289,-15,-20,-1020,0
108387,-15,-20,-1020,0
108482,-15,-20,-1020,0
108580,-15,-22,-1021,0
108685,-15,-20,-1020,0
108786,-15,-20,-1020,0
108882,-16,-19,-1020,0
108980,-15,-20,-1020,0
109076,-16,-20,-1021,0
109174,-15,-21,-1020,0
109274,-15,-21,-1022,0
109373,-15,-21,-1020,0
109472,-16,-21,-1020,0
109571,-16,-21,-1020,0
109668,-15,-20,-1020,0
109767,-15,-21,-1021,0
109865,-16,-20,-1021,0
109965,-15,-20,-1020,0
110063,-16,-20,-1022,0
110162,-16,-19,-1020,0
110261,-16,-20,-1021,0
110361,-15,-20,-1021,0
110460,-14,-21,-1021,0
110559,-15,-21,-1021,0
110661,-16,-21,-1020,0
110761,-15,-20,-1021,0
110859,-15,-20,-1020,0
110957,-15,-20,-1020,0
111054,-16,-20,-1020,0
111152,-16,-20,-1021,0
111250,-15,-20,-1021,0
111348,-16,-20,-1020,0
111446,-16,-21,-1021,0
111543,-17,-21,-1021,0
111640,-16,-20,-1022,0
111738,-15,-21,-1019,0
111839,-15,-20,-1020,0
111940,-15,-22,-1020,0
112038,-15,-21,-1021,0
112138,-17,-20,-1019,0
112236,-16,-20,-1021,0
112336,-15,-19,-1021,0
112436,-15,-21,-1021,0
112537,-15,-20,-1021,0
112635,-14,-20,-1021,0
112733,-16,-20,-1021,0
112832,-15,-20,-1020,0
112929,-16,-20,-1020,0
113028,-15,-20,-1021,0
113129,-15,-21,-1021,0
113228,-15,-20,-1021,0
113328,-15,-21,-1020,0
113426,-15,-21,-1021,0
113525,-16,-21,-1021,0
113624,-15,-20,-1022,0
113723,-16,-21,-1021,0
113823,-16,-20,-1019,0
113920,-16,-22,-1021,0
114019,-16,-22,-1021,0
114116,-16,-20,-1022,0
114211,-16,-20,-1021,0
114309,-15,-21,-1021,0
114408,-16,-22,-1020,0
114506,-15,-22,-1020,0
114605,-16,-20,-1020,0
114702,-16,-21,-1021,0
114802,-11,-10,-1021,0
114901,-14,-20,-1020,0
115000,-14,-20,-1020,0
115096,-14,-20,-1020,0
115196,-15,-19,-1021,0
115294,-16,-20,-1021,0
115392,-16,-20,-1020,0
115489,-16,-20,-1021,0
115588,-15,-20,-1019,0
115687,-15,-20,-1019,0
115787,-15,-21,-1020,0
115887,-15,-21,-1021,0
115985,-16,-20,-1021,0
116085,-17,-20,-1020,0
116182,-16,-20,-1020,0
116282,-15,-20,-1020,0
116380,-15,-21,-1021,0
116479,-15,-20,-1020,0
116579,-16,-18,-1022,0
116677,-16,-19,-1021,0
116775,-15,-20,-1022,0
116875,-16,-20,-1020,0
116973,-14,-20,-1022,0
117069,-14,-20,-1020,0
117168,-16,-20,-1021,0
117266,-15,-19,-1021,0
117366,-17,-18,-1022,0
117463,-16,-20,-1022,0
117561,-15,-20,-1020,0
117660,-14,-20,-1020,0
117758,-16,-18,-1022,0
117858,-15,-21,-1019,0
117957,-20,-19,-1021,0
118054,-13,-21,-1020,0
118153,-14,-21,-1021,0
118249,-16,-20,-1020,0
118349,-23,-147,-1023,0
118448,-15,-91,-1166,0
118550,-32,-52,-1258,0
118648,133,-118,-1236,0
118745,199,14,-782,0
118842,-55,57,-415,0
118940,-390,-40,-518,0
119039,-555,-58,-984,0
119136,-798,-700,-1014,0
119233,-533,-651,-1019,0
119332,-370,-459,-940,0
119432,-266,-675,-628,0
119528,-279,-537,-765,0
119627,-304,-545,-920,0
119725,-232,-562,-786,0
119824,-257,-385,-782,0
119922,-404,-502,-729,0
120021,-202,-404,-711,0
120122,-198,-371,-355,0
120220,-690,-441,-574,0
120318,-577,-680,-414,0
120416,-470,-651,-525,0
120514,-331,-273,-747,0
120614,-646,-717,-518,0
120656,-414,-493,-670,0
120697,-489,-592,-727,0
120738,-379,-523,-600,0
120782,-436,-589,-717,0
120823,-471,-475,-742,0
120864,-390,-584,-668,0
120905,-426,-566,-655,0
120946,-257,-662,-629,0
120987,-231,-651,-706,0
121028,-86,-890,111,0
121069,-153,-579,-730,0
121110,-262,-996,-436,0
121152,-125,-662,-424,0
121193,-169,-850,-569,0
121234,-162,-632,-708,0
121275,-118,-598,-643,0
121316,-86,-806,-542,0
121358,90,-671,-561,0
121399,232,-913,-561,0
121440,301,-1100,-613,0
121481,320,-831,-586,0
121522,278,-834,-644,0
121563,196,-729,-583,0
121604,68,-589,-439,0
121645,77,-725,-359,0
121686,119,-1267,-440,0
121727,254,-1176,-428,0
121768,417,-1029,-413,0
121809,308,-1070,-407,0
121850,184,-844,-546,0
121891,52,-516,-197,0
121932,121,-749,-501,0
121973,163,-899,-508,0
122014,131,-874,-452,0
122055,146,-863,-476,0
122096,143,-863,-414,0
122137,144,-917,-418,0
122178,144,-932,-390,0
122219,136,-934,-367,0
122260,150,-957,-349,0
122301,143,-951,-356,0
122342,144,-931,-349,0
122383,148,-914,-363,0
122424,141,-914,-374,0
122465,150,-908,-377,0
122506,159,-906,-385,0
122547,166,-921,-377,0
122588,161,-923,-351,0
122629,177,-931,-350,0
122670,171,-926,-335,0
122711,177,-881,-350,0
122752,190,-883,-366,0
122793,209,-926,-372,0
122834,187,-905,-368,0
122875,203,-915,-393,0
122916,179,-888,-426,0
122957,164,-864,-428,0
122998,171,-867,-423,0
123039,162,-895,-395,0
123080,160,-913,-354,0
123121,157,-942,-362,0
123162,144,-938,-334,0
123203,139,-935,-328,0
123244,140,-942,-321,0
123285,142,-951,-314,0
123326,155,-951,-314,0
123367,160,-945,-328,0
123408,161,-926,-344,0
123450,162,-912,-359,0
123491,165,-910,-367,0
123532,165,-907,-370,0
123573,166,-913,-362,0
123615,167,-919,-354,0
123657,167,-924,-349,0
123698,168,-923,-351,0
123739,169,-912,-354,0
123780,175,-917,-358,0
123821,177,-921,-357,0
123863,175,-915,-358,0
123904,172,-912,-361,0
123945,171,-914,-359,0
123986,166,-918,-352,0
124027,160,-920,-343,0
124069,161,-926,-344,0
124110,157,-927,-340,0
124151,166,-937,-332,0
124192,155,-939,-328,0
124233,151,-931,-323,0
124275,160,-930,-320,0
124316,110,-914,-251,0
124357,177,-939,-314,0
124398,156,-915,-335,0
124440,160,-918,-341,0
124481,170,-924,-337,0
124522,175,-926,-330,0
124563,177,-938,-329,0
124604,172,-930,-329,0
124645,170,-927,-330,0
124686,182,-922,-328,0
124727,179,-932,-328,0
124768,170,-937,-326,0
124809,168,-932,-328,0
124850,166,-931,-328,0
124891,161,-933,-321,0
124932,160,-940,-318,0
124973,158,-936,-321,0
125014,157,-930,-328,0
125055,159,-928,-329,0
125096,167,-926,-328,0
125137,170,-927,-328,0
125178,166,-925,-328,0
125219,167,-929,-328,0
125260,172,-928,-328,0
125301,173,-926,-330,0
125342,171,-930,-329,0
125383,167,-929,-328,0
125424,163,-929,-328,0
125465,166,-929,-328,0
125506,170,-930,-328,0
125547,173,-927,-328,0
125588,171,-926,-328,0
125629,166,-931,-328,0
125670,165,-930,-328,0
125711,165,-931,-328,0
125752,166,-931,-328,0
125793,166,-931,-328,0
125834,167,-930,-328,0
125875,167,-930,-329,0
125920,167,-929,-328,0
125961,167,-930,-328,0
126002,167,-929,-329,0
126043,166,-931,-328,0
126084,166,-930,-328,0
126125,168,-931,-328,0
126167,168,-930,-329,0
126207,166,-929,-328,0
126248,166,-930,-329,0
126289,167,-929,-328,0
126330,167,-930,-329,0
126371,167,-929,-328,0
126412,166,-929,-328,0
126453,168,-929,-328,0
126494,169,-930,-328,0
126535,168,-929,-328,0
126576,167,-930,-328,0
126617,167,-929,-328,0
126658,167,-930,-328,0
126699,167,-931,-328,0
126740,166,-930,-328,0
126782,168,-931,-328,0
126823,168,-929,-329,0
126864,169,-929,-328,0
126905,168,-927,-328,0
126946,166,-928,-328,0
126988,167,-929,-328,0
127029,167,-931,-328,0
127070,168,-932,-328,0
127111,167,-930,-329,0
127152,169,-930,-329,0
127194,168,-931,-328,0
127235,166,-928,-328,0
127276,167,-928,-328,0
127317,167,-929,-328,0
127358,169,-931,-329,0
127400,167,-930,-328,0
127441,167,-930,-329,0
127482,167,-929,-329,0
127523,167,-931,-328,0
127564,167,-931,-328,0
127605,169,-930,-328,0
127646,168,-930,-328,0
127687,167,-929,-328,0
127728,167,-929,-328,0
127769,167,-931,-328,0
127810,166,-931,-328,0
127851,166,-931,-328,0
127892,167,-930,-328,0
127933,167,-930,-329,0
127974,168,-929,-329,0
128015,168,-930,-328,0
128056,166,-929,-328,0
128097,166,-929,-329,0
128138,167,-929,-328,0
128179,168,-931,-328,0
128220,168,-928,-328,0
128261,167,-930,-328,0
128302,166,-929,-328,0
128343,167,-930,-328,0
128385,166,-929,-328,0
128426,167,-928,-328,0
128467,168,-930,-328,0
128508,168,-930,-328,0
128549,167,-929,-329,0
128590,168,-929,-328,0
128631,167,-931,-329,0
128672,167,-929,-329,0
128713,166,-930,-328,0
128754,167,-931,-328,0
128795,168,-931,-328,0
128836,168,-929,-328,0
128877,168,-930,-328,0
128918,167,-929,-328,0
128959,165,-928,-328,0
129000,169,-931,-329,0
129041,168,-930,-329,0
129082,167,-932,-328,0
129123,166,-930,-328,0
129164,165,-929,-328,0
129205,166,-929,-328,0
129247,167,-929,-328,0
129288,168,-931,-329,0
129329,170,-930,-328,0
129370,167,-932,-328,0
129411,166,-931,-328,0
129452,166,-930,-329,0
129494,168,-931,-329,0
129535,168,-929,-328,0
129576,168,-928,-329,0
129617,168,-930,-328,0
129658,167,-930,-328,0
129700,168,-930,-329,0
129741,166,-931,-328,0
129782,165,-930,-329,0
129823,166,-929,-328,0
129864,170,-931,-328,0
129906,169,-928,-328,0
129947,167,-932,-329,0
129988,164,-929,-328,0
130029,166,-930,-328,0
130070,169,-931,-329,0
130112,170,-929,-329,0
130153,170,-930,-328,0
130194,168,-931,-328,0
130235,166,-930,-328,0
130276,165,-930,-329,0
130318,166,-929,-328,0
130359,168,-930,-328,0
130400,169,-929,-328,0
130441,170,-929,-328,0
130482,167,-928,-328,0
130523,166,-931,-328,0
130564,166,-929,-329,0
130605,168,-931,-328,0
130646,167,-929,-328,0
130687,166,-929,-328,0
130728,168,-931,-328,0
130769,169,-930,-328,0
130810,168,-930,-328,0
130851,166,-929,-329,0
130892,166,-929,-328,0
130933,166,-931,-328,0
130974,167,-929,-328,0
131015,168,-930,-329,0
131059,169,-930,-328,0
131100,168,-930,-328,0
131141,166,-929,-328,0
131182,166,-930,-329,0
131223,166,-929,-328,0
131264,168,-931,-329,0
131306,168,-930,-328,0
131346,168,-930,-328,0
131387,167,-931,-328,0
131428,168,-930,-329,0
131469,167,-929,-329,0
131510,167,-931,-328,0
131551,166,-929,-328,0
131592,168,-931,-328,0
131633,169,-930,-328,0
131674,168,-929,-328,0
131715,167,-930,-328,0
131756,166,-928,-328,0
